,Genre,Track Name,Track ID,Popularity,Loudness,Tempo,Duration_ms,Energy,Key,Instrumentalness,Speechiness,Valence,Danceability
4336,groove,Tell It to My Heart,7iTa3XP8QSd5dFqr01AAV4,0,-8.806,118.108,219267,0.959,1,6.39e-05,0.0507,0.833,0.678
4337,groove,Karma Chameleon,5hJEuHnEoA39xpA0GDlO4t,0,-9.927,91.987,239212,0.632,10,0.0,0.037,0.946,0.676
4338,groove,These Arms of Mine,5tMHL3jkrbSIuJwwggTdC1,27,-12.595,177.304,154293,0.286,10,0.0,0.0315,0.711,0.406
4339,groove,Back At One,6oUqVtf9Fyjhi6JkCdh5UZ,23,-8.435,129.791,263040,0.366,11,0.0,0.0298,0.252,0.666
4340,groove,Total Eclipse of the Heart,5KNiDBxixK061X4rtVpdtQ,30,-5.887,130.546,267360,0.723,8,0.0,0.056,0.189,0.431
4341,groove,Le Freak,3eizmXTqi2Ku6ZYsVtwPp6,18,-6.736,118.485,329973,0.839,7,8.79e-05,0.0662,0.857,0.902
4342,groove,Hot Stuff,3kAx7jil7BYTGLf3k0uKsE,2,-12.362,118.871,226107,0.736,0,0.0169,0.0342,0.966,0.785
4344,groove,End Of The Road,4oW8Mpqny63KzGi0rES7uI,0,-7.2,74.86,349640,0.485,5,0.0,0.0245,0.496,0.639
4345,groove,Kids In America,0q4xWbV08szzUpGPhVsrcD,6,-4.973,159.651,204480,0.769,4,0.0,0.0469,0.324,0.566
4346,groove,Cheri Cheri Lady,4nWTTuzOtW077rV17qOOzQ,15,-6.473,114.234,224583,0.836,10,0.00282,0.0316,0.863,0.675
4347,groove,I Will Survive,03atA31in9e90rnWmLTgfl,2,-11.921,123.314,286926,0.627,9,0.0,0.0388,0.866,0.709
4348,groove,Stayin' Alive,4b3koZFePW7UbUvIiD1Uz5,0,-8.129,103.597,283360,0.821,10,0.000303,0.0361,0.962,0.69
4349,groove,Try a Little Tenderness,449u2me7lmUreBa6KpXrDQ,15,-15.151,102.938,201733,0.133,9,2.26e-05,0.0565,0.068,0.587
4350,groove,Super Freak,77Bb31csIH2V2A0jQQ2QEH,0,-9.352,132.473,204453,0.694,9,0.0,0.0705,0.921,0.83
4351,groove,Dancing Queen,2ATDkfqprlNNe9mYWodgdc,65,-4.344,100.542,231093,0.93,9,0.00119,0.0508,0.677,0.512
4352,groove,You Dropped a Bomb On Me,3zsFfaE3kejF0wUb638hix,0,-9.806,125.991,244160,0.735,2,1e-05,0.032,0.888,0.786
4353,groove,I'm So Excited,3AgvZyLH4sWkII5bnU80aQ,54,-10.723,182.415,233533,0.7,7,0.0031,0.0377,0.924,0.581
4354,groove,Do You Really Want To Hurt Me,6zn4hr5OoU6O0yDJvb3xFO,0,-14.377,100.487,265400,0.369,4,0.0,0.0353,0.436,0.738
4355,groove,Ghostbusters,300zfRaCgTmEm5Eqe3HqZZ,62,-9.7,115.384,240800,0.717,6,0.0536,0.0335,0.789,0.779
4356,groove,Talking to the Night,1eA8NYGMHP5LsiLVVIsTkS,12,-12.199,109.192,355291,0.74,10,0.00563,0.039,0.961,0.743
4357,groove,Under The Boardwalk,4dZmdoJCONSV4AhvebiSKk,0,-4.818,127.114,155800,0.702,5,0.0,0.0427,0.717,0.646
4358,groove,Word Up,4yAOtHIrQ6lnIjK64YswBz,0,-12.362,115.913,262467,0.824,6,0.000594,0.0672,0.926,0.886
4359,groove,Rasputin,3DP6z6rNK3pqDDy10c2oXl,0,-8.906,129.016,291507,0.756,6,0.812,0.0376,0.897,0.684
4360,groove,Sexual Healing,29Uf1hxqLNagVglWi3VPIF,12,-11.313,94.387,239360,0.554,5,0.000166,0.0599,0.729,0.802
4361,groove,When Doves Cry,51H2y6YrNNXcy3dfc3qSbA,71,-4.613,126.47,352906,0.989,9,4.45e-05,0.049,0.84,0.729
4362,groove,I Put a Spell On You,7rCchsJktyFH0MB5SIpnbN,38,-11.594,173.953,145867,0.442,5,0.0233,0.0705,0.942,0.729
4363,groove,Kung Fu Fighting,40hgbG1iX08Apyy0FesR7p,2,-10.431,102.035,197693,0.673,2,6.84e-05,0.0693,0.59,0.598
4364,groove,Wonderful World,4TPRabQM5CEJ10GMeyf7NO,0,-11.299,128.555,130267,0.466,11,0.0,0.035,0.872,0.688
4365,groove,Too Close,5IFCyWplye09HytIP80RCF,64,-9.952,99.693,259440,0.402,7,0.0,0.0641,0.752,0.847
4366,groove,Isn't She Lovely,15nATIxH5WJMto7Q9zgBeI,22,-7.615,132.453,310000,0.685,0,0.00119,0.0296,0.795,0.583
4367,groove,Killing Me Softly with His Song,3gsCAGsWr6pUm1Vy7CPPob,72,-10.237,121.568,286920,0.381,5,0.0,0.0342,0.329,0.477
4368,groove,I Want You Back,1KfD2FEob4GyHCQYNc3F7S,0,-8.372,98.23,179613,0.581,8,0.00652,0.0316,0.951,0.676
4369,groove,Son of a Preacher Man,2gIGz6JAzeXseCZTaexZzx,6,-14.376,90.882,147267,0.401,4,0.0,0.0698,0.795,0.555
4370,groove,The World (Is Going Up In Flames),4u2KDCwcj8WGcFXDhy1aKL,7,-7.728,86.989,202492,0.6,5,0.00165,0.0264,0.77,0.715
4371,groove,All Night Long - Single Version,4giIdAr7Plyu5LQzBOR4FP,33,-12.595,108.794,260493,0.583,1,8.54e-05,0.0427,0.851,0.744
4372,groove,Sweet Dreams (Are Made of This),7Bp898e0U9IReLs2oKC7G4,30,-15.322,125.468,217093,0.51,8,0.0,0.0428,0.894,0.705
4373,groove,Wake Me Up Before You Go-Go,5l1RLE94Y7nrowPN5LvAci,0,-5.156,81.326,231440,0.794,0,0.0,0.0491,0.821,0.607
4374,groove,When A Man Loves A Woman,4rh70QwImHLio27u6eNHUQ,0,-13.394,95.379,176133,0.272,1,9.94e-05,0.025,0.179,0.407
4375,groove,Poison,2donM8sTsqYtRpSAwRdPJQ,0,-7.526,111.912,262467,0.664,6,0.00527,0.228,0.676,0.845
4376,groove,Pony,6mz1fBdKATx6qP4oP1I65G,72,-9.359,142.024,251733,0.605,8,0.0381,0.086,0.966,0.749
4377,groove,Thong Song (Re-Recorded),5jSeSRTUV8Qr6l375KRJbo,14,-6.626,121.56,253540,0.761,1,0.0295,0.0351,0.611,0.706
4378,groove,Voyage voyage,2d8D7uk3tbAThjRkdfrx9c,65,-6.039,123.58,266600,0.913,8,0.00696,0.0351,0.838,0.606
4379,groove,What's Going On,0t8Hl7fmIGYKWYOGNE2eA9,0,-10.133,101.93,232827,0.695,1,7.56e-06,0.0517,0.812,0.476
4380,groove,Cruel Summer,34kNeqnJJqO4wDiEJdQhxo,0,-8.796,108.367,215400,0.828,1,0.0154,0.0266,0.926,0.697
4381,groove,I Say a Little Prayer,3ehfSaIR7ogHEBlOZGb2ul,34,-20.316,133.127,212840,0.255,9,9.23e-05,0.0395,0.511,0.59
4382,groove,Build Me up Buttercup,0Xkpd7bkBgElzlFEoxrRwd,0,-7.364,132.062,185480,0.814,0,2.72e-06,0.0367,0.922,0.707
4383,groove,How Deep Is Your Love,3EPGJcUgFvMaYVj6tRJt0s,0,-8.895,104.96,244773,0.363,5,2.51e-06,0.0257,0.643,0.635
4384,groove,Move on Up - Extended Version,01gDLZsi0j5fWC28FLPNO8,63,-6.534,138.341,535333,0.975,11,0.501,0.0651,0.876,0.584
4385,groove,BREAKFAST CAN WAIT,0JMuL1ruqVGPkeZULI6toQ,42,-5.507,91.984,234988,0.534,5,0.00488,0.216,0.691,0.919
4386,groove,Hello,4HEm31NkNS90o5jIwgDEH9,33,-13.534,62.182,248880,0.259,9,1.36e-06,0.0321,0.0634,0.559
4387,groove,Every Time You Go Away (Re-Recorded / Remastered),6bOMF3lZgVOFn3MN8PwPSD,0,-8.008,79.987,274762,0.666,5,0.0,0.0247,0.83,0.598
4388,groove,Toy Soldiers,6YHpaawV0C88rwt2bQE6jV,3,-11.703,130.133,287533,0.441,1,0.0,0.028,0.199,0.522
4389,groove,Lean on Me,5zCJvrT3C7cIfHsR5iG95l,52,-11.8,75.188,257533,0.234,0,5.84e-06,0.0536,0.412,0.615
4390,groove,I'm Coming Out,1BmYoOcPnqlhaYsVm27UbI,15,-5.728,110.37,322600,0.88,5,0.399,0.0541,0.817,0.78
4391,groove,At Last - Rerecorded,6dBxo0bBZ3bYQBcW9SiHZF,0,-17.241,178.842,171920,0.141,5,8.33e-05,0.0375,0.382,0.48
4392,groove,Play That Funky Music,5gf86Yzmvs5Xk45iGE10hc,0,-2.452,109.143,195333,0.923,9,0.0,0.0858,0.888,0.761
4393,groove,Take A Chance On Me,6vQN2a9QSgWcm74KEZYfDL,63,-8.103,106.987,243933,0.685,11,0.0,0.0254,0.925,0.685
4394,groove,Straight Up,5xl5582IihbEZAnfj0xyso,61,-8.252,95.862,250032,0.826,7,0.0177,0.0624,0.762,0.769
4395,groove,(Sittin' On) The Dock Of The Bay,2hJcizTwZRdosMbJddndbU,0,-10.436,103.387,161413,0.343,11,0.0,0.0299,0.564,0.756
4396,groove,I Just Called To Say I Love You,6VAKyYoJQu1hwjWNvxQVTt,4,-8.624,113.524,260613,0.551,1,0.0,0.0235,0.662,0.748
4397,groove,I Believe I Can Fly,1qCZWsYD9qDqEzFboaP83p,1,-7.581,120.047,321093,0.439,7,0.0,0.0306,0.0441,0.525
4398,groove,Here Comes the Rain Again - Remastered Version,5xDVxnKQpLDJZXEHzJMBvg,22,-7.826,126.399,290440,0.763,0,0.000127,0.0303,0.601,0.643
4399,groove,I Think We're Alone Now (Re-Recorded / Remastered),2dPJtT2yf5CqUWKDD4PycO,22,-5.846,130.307,225253,0.885,2,0.0037,0.0391,0.669,0.646
4400,grunge,Dumb,6OaCwySGYg30ncfsjKNbtM,1,-9.116,109.432,172973,0.539,6,0.000545,0.0363,0.681,0.691
4401,grunge,Spoonman,5oowXVNXkPcfZHWy8fh1Nc,0,-11.035,186.202,246360,0.789,0,0.119,0.0367,0.865,0.268
4402,grunge,"Angry Chair - Live at the Majestic Theatre, Brooklyn, NY - April 1996",4Oc0UJYBAfBHiiBxQpXPH6,47,-7.961,109.413,276240,0.679,8,0.000497,0.0475,0.185,0.621
4403,grunge,Given to Fly,3vL9lPWBuv0ZR3c5YmdhDl,59,-7.076,101.173,238867,0.764,7,0.099,0.0282,0.341,0.317
4404,grunge,Monkey Wrench,43TxY9bYSyZ4QRPA0UJddL,51,-4.609,174.209,230827,0.941,4,0.000238,0.0723,0.681,0.395
4405,grunge,Today,1XPta4VLT78HQnVFd1hlsK,57,-6.046,82.955,202133,0.855,8,0.69,0.0265,0.408,0.476
4406,grunge,No Memory,5kyBcXtXazuoJzoBmZn0v0,32,-23.218,96.523,80360,0.12,9,0.914,0.0308,0.0704,0.428
4408,grunge,Nearly Lost You,4EiLHuUSKTlaGmdR17J2tc,54,-9.127,201.254,246227,0.908,7,0.000162,0.072,0.481,0.192
4409,grunge,Learn to Fly,0mWiuXuLAJ3Brin3Or2x6v,58,-2.59,135.944,234800,0.931,11,1.21e-05,0.0473,0.527,0.439
4410,grunge,Far Behind,3mhOmh4tRKsMfnRmgZfeBm,65,-6.595,89.518,299733,0.645,7,1.38e-06,0.0268,0.588,0.552
4411,grunge,Rearviewmirror (Remastered),5XtyytAig4m3HkO2XXaL9l,58,-5.387,158.863,283467,0.961,11,0.000374,0.0657,0.437,0.373
4412,grunge,You Know You're Right,72li0d2CgwciPLPADO0J0d,0,-6.496,176.939,218027,0.709,5,0.000625,0.116,0.321,0.276
4413,grunge,Crown Of Thorns,2XHoSLeN3MU5FHasXFQk7Q,24,-13.837,137.095,381867,0.433,4,1.27e-06,0.0302,0.425,0.365
4414,grunge,River Of Deceit,3e2fDgC93LGc9Lbdvr6I9k,55,-13.487,88.446,302693,0.246,0,0.000374,0.0298,0.178,0.461
4415,grunge,Pretty Done,3RuVVVNeXm1J6zv4BvQlhx,0,-3.495,100.037,275675,0.883,11,0.857,0.039,0.342,0.412
4417,grunge,Lightning Crashes,5vVmnv4EN3X2VBa5Fo3UFM,58,-9.271,93.192,324500,0.427,11,8.62e-06,0.0438,0.45,0.391
4418,grunge,Corduroy - Remastered,5F6rwEF15hN1jnhNk2YQHn,56,-7.3,131.304,277587,0.93,0,2.82e-05,0.0632,0.134,0.487
4419,grunge,In Bloom - Nevermind Version,07bEZWP1PqS5jCR0iiz1zt,0,-5.802,157.088,253440,0.851,10,0.000136,0.0505,0.592,0.438
4420,grunge,Overfloater,1U8v17QBWhtJqLmJxk4Sr6,36,-9.979,113.92,308693,0.619,0,0.0187,0.0286,0.568,0.359
4421,grunge,"Got Me Wrong - Live at the Majestic Theatre, Brooklyn, NY - April 1996",4uc4dKehCiytR5NLTSGJXu,51,-8.956,81.871,300000,0.69,8,0.000113,0.045,0.293,0.535
4422,grunge,Mr. Danny Boy,3lgN9O9kOei7UMINLHDzY8,16,-10.774,103.068,290107,0.646,11,0.00349,0.0291,0.347,0.573
4423,grunge,Aye Davanita,2KRwaNGO3rQR2FXTnyRSM1,0,-12.48,130.726,175293,0.71,9,0.911,0.0352,0.311,0.64
4424,grunge,"Endless, Nameless",0vNHCXmNzVa8h54SE3JDm7,48,-5.866,131.846,403293,0.959,7,0.854,0.125,0.0642,0.271
4426,grunge,1979 - Remastered 2012,3Y8Ff1nH44jFywAtpgmleZ,7,-9.897,126.879,266200,0.787,3,0.583,0.0331,0.964,0.767
4427,grunge,Outshined,3t365tTYiwszqaXZb2LajN,0,-9.549,94.614,310600,0.752,2,0.0129,0.0297,0.612,0.499
4428,grunge,Suicidal Dream,6xLF0xqQpUoZICZtbbs2pZ,0,-7.827,97.042,191960,0.698,11,6.44e-05,0.0366,0.404,0.472
4429,grunge,Indifference (Remastered),37x0jGGt2DmpGSz6AsVePq,48,-12.697,102.221,302253,0.28,2,0.00185,0.0297,0.245,0.303
4430,grunge,Swap Meet - Remastered,6uPqg3QQExp9W8WAD9V1uw,0,-6.315,146.247,182853,0.959,7,3.21e-06,0.059,0.662,0.395
4431,grunge,Big Empty,5nRRklOTvmgf8H3B9DrfYP,48,-7.02,121.761,293987,0.716,7,0.0,0.0404,0.303,0.335
4432,grunge,Jesus Christ Pose,7MzUVyl0jcCS5vPHt19oFL,0,-10.5,134.958,350907,0.917,2,0.772,0.0942,0.341,0.348
4433,grunge,Bulls On Parade,0tZ3mElWcr74OOhKEiNz1x,73,-7.291,166.367,229467,0.919,5,0.0601,0.184,0.572,0.412
4434,grunge,No Excuses,5s7tg13b0zcD8xvuQYrMNG,0,-6.013,117.454,255573,0.838,3,0.000662,0.0323,0.721,0.527
4435,grunge,Polly,7AUwhTIuxBn7Os76FPoIz7,1,-11.997,115.048,196394,0.388,11,0.000119,0.0365,0.429,0.615
4436,grunge,W.M.A. (Remastered),1BMkUNT9YSeYbTtE88jMHk,44,-9.335,107.728,357560,0.771,7,0.139,0.0446,0.663,0.591
4438,grunge,Little Things,69Saih0L7exhpURTx2TN3r,0,-5.559,112.639,264293,0.914,7,0.0,0.0666,0.237,0.376
4439,grunge,Gun,2ewbtB0DZhtkoFALbJhxxV,33,-11.526,97.099,282107,0.9,9,0.298,0.0689,0.21,0.329
4440,grunge,On A Plain,651koV4RRMMX6NDbW1ElwP,53,-4.674,133.26,194427,0.946,2,3.37e-06,0.102,0.358,0.428
4441,grunge,I Am Mine,79pY2Z5eFvXMt9bSdHLrnA,59,-5.416,161.586,215333,0.728,7,0.000447,0.0321,0.489,0.323
4442,grunge,Heartshine,3xJcCDEOtXUbHK5EKhfEF9,18,-10.462,115.346,277467,0.832,9,0.00327,0.0586,0.324,0.309
4443,grunge,So Close,59tm0GSryH6BozhjGOergk,38,-5.278,142.497,165733,0.973,4,0.083,0.0561,0.372,0.455
4444,grunge,Live to Rise,5qy1QAKFVfAqYbgp46RSSv,38,-4.98,83.939,280627,0.753,4,0.00488,0.038,0.231,0.458
4445,grunge,Bullet With Butterfly Wings,1EzeXGaZdqsA4Nst1AIAL2,4,-10.331,122.154,257707,0.705,10,0.86,0.0553,0.555,0.389
4446,grunge,Celebrity Skin,2VTQAjZr7FPoEJD2sNoH3o,3,-6.163,134.145,162493,0.896,9,0.000101,0.0457,0.733,0.443
4447,grunge,Serve The Servants,5aOwFdqFvIj4HYvgClYzqx,45,-8.7,119.659,217173,0.895,10,0.0318,0.0421,0.668,0.435
4448,grunge,No Way Out,4HHAE3GAWLuF8d8ELCbch9,39,-5.354,189.05,259627,0.986,8,5.05e-05,0.236,0.235,0.174
4449,grunge,Blow Up The Outside World,5TLA7O0ogTqwZHbS3ERabw,56,-10.043,140.156,345667,0.529,9,0.214,0.0358,0.148,0.33
4450,grunge,Again,4ccNZzUTggy51RFvIzYRhT,50,-6.243,123.153,245000,0.868,7,0.0245,0.0461,0.405,0.55
4451,grunge,Siva,4J7ZK2uDwjoboxcjdPieHz,34,-9.126,106.984,261093,0.702,9,0.897,0.0323,0.412,0.366
4453,grunge,Four Walled World,0vl6IBNXnbrMakBQa4Le4r,38,-9.227,134.943,414440,0.697,7,0.00407,0.0443,0.318,0.373
4454,grunge,Immortality - Remastered,5TxUedy2CM04QihDdOFnsk,57,-9.142,129.089,318067,0.543,2,0.00671,0.0296,0.118,0.633
4455,grunge,Mr. Moustache - Remastered,7qje4KXxXzDZsyo9TsSEwa,0,-4.975,177.922,204000,0.922,0,0.0785,0.0579,0.556,0.195
4456,grunge,Wicked Garden,278jOl7gFMJ9WMnUbGxWRe,49,-4.009,154.639,245280,0.945,2,1.59e-05,0.0673,0.372,0.21
4457,grunge,Let Me Drown,2Zwrrnf14ytrkYaS0EVGoF,0,-8.378,187.83,231973,0.918,0,0.00169,0.0937,0.606,0.291
4458,grunge,Malibu,1FLxW6LI6PZK8InYyYFULw,1,-5.85,122.344,230107,0.913,2,0.0,0.0357,0.674,0.529
4459,grunge,Reach Down,5YiZBxP9dINkvix6nfZjlb,34,-9.999,104.895,672733,0.86,2,0.00171,0.0554,0.468,0.336
4460,grunge,Dani California,6vODhpvfWwdsO0i9MBWnEq,54,-2.36,96.184,282160,0.913,0,8.59e-06,0.0437,0.73,0.556
4461,grunge,Glycerine,4vvCskWALjKcJaWqhx8ZxO,1,-14.201,114.194,266507,0.269,5,0.0024,0.0337,0.0858,0.442
4462,grunge,Lithium,2DrEeo4eMULdAVe1U7P9PB,1,-5.854,123.147,257133,0.685,7,0.0,0.0367,0.359,0.687
4463,grunge,Low Light,1kLq84QrK6cJE11uX5iOj6,42,-8.015,154.525,224653,0.596,7,0.00945,0.0252,0.454,0.405
4464,grunge,Junkhead,1mvEbRAlocvkJvqZIj3zHu,52,-7.171,140.216,309840,0.776,11,0.000268,0.0358,0.25,0.312
4465,grunge,Pretend We're Dead,3z5ggGtcs4t8pizW521gW9,58,-8.559,115.151,235093,0.788,4,0.635,0.031,0.913,0.569
4466,grunge,Rowing,7e08rz2z1lXYh4HqAEAMFX,0,-7.938,115.954,306307,0.632,0,3.61e-05,0.043,0.556,0.51
4467,grunge,Where Did You Sleep Last Night,6HJujxcjMmVZhd8z5EpPri,3,-8.534,108.241,308307,0.565,3,0.000315,0.0498,0.344,0.559
4468,grunge,"Pry, To - Remastered",6Niltvp85DWb4qstAwW0NW,36,-15.798,101.265,61400,0.439,2,7.81e-06,0.0361,0.315,0.35
4469,grunge,Chloe Dancer/Crown Of Thorns,6u5PNKpwoJrMEnCY0hTkAi,48,-13.43,137.031,502427,0.369,2,2.05e-05,0.0307,0.278,0.362
4470,grunge,Where Is My Mind?,5BP0oaQ1VhuaznT77CBXQp,63,-8.063,81.982,231667,0.597,4,0.000856,0.0396,0.185,0.508
4471,grunge,Jane Says,3OtpZhuI28h9yDjDbOkqSb,36,-9.258,81.806,287000,0.597,2,2.09e-06,0.0327,0.496,0.402
4472,grunge,Drain You - Live At The BBC,7ch2VAoC5hcpfFE2uPSEaR,22,-4.368,132.802,242587,0.802,1,0.501,0.0541,0.215,0.387
4473,grunge,Swallowed,4T3XJJXUnum0t4tJKsEoaG,0,-9.095,179.651,290867,0.546,1,4.25e-05,0.0348,0.124,0.276
4474,grunge,Kickstand,6BsFOeLpPT3MEzBU2Q7Oe5,0,-8.298,91.865,93760,0.909,7,0.000398,0.0374,0.737,0.416
4475,grunge,Basket Case,6L89mwZXSOwYl76YXfX13s,78,-3.205,85.064,181533,0.943,3,8.71e-06,0.0602,0.781,0.442
4476,grunge,Breakout,3Y8X0tMSEKZt7rOHDwCrtt,48,-4.241,156.791,200827,0.938,11,0.00409,0.0539,0.482,0.421
4477,grunge,Wooden Jesus,4oxqp216awjiyQYwndUI8A,38,-10.186,159.767,250533,0.712,2,2.37e-06,0.0639,0.848,0.368
4478,grunge,We Die Young,5Ds35L9KpUDKgSxZ6whuoQ,55,-8.154,126.195,151307,0.938,1,0.000698,0.0709,0.345,0.468
4479,grunge,Awful,2cvysHS2HxWGMArLwCDeb2,0,-5.479,136.331,196000,0.967,4,0.0579,0.0632,0.646,0.377
4480,grunge,All Apologies,3bH8PZsfbCRIoeNiFm7JmU,58,-10.988,108.998,263227,0.579,1,2.79e-05,0.0716,0.407,0.569
4481,grunge,Deep,4tfWxyTBCJoN5gK358oL3W,50,-6.42,82.226,258186,0.882,4,0.000491,0.0616,0.25,0.284
4482,grunge,Rusty Cage,2s53BFN2aKtiBA93tRQtGj,0,-11.364,102.048,265907,0.819,11,0.000416,0.0824,0.309,0.302
4483,grunge,Tomorrow,4OIpGuYJ6ph56K5GTOqjU7,0,-6.022,146.915,265560,0.736,2,0.000102,0.0339,0.55,0.307
4484,grunge,Teenage Whore,5L3H63sBURBch3bUJ2acIJ,44,-10.697,188.9,177227,0.77,5,0.157,0.0438,0.43,0.104
4485,grunge,Even Flow,7vPnlEkCGmYx2Eier8YBwc,0,-9.264,104.952,293667,0.889,10,4.18e-06,0.0542,0.286,0.406
4486,grunge,"Sludge Factory - Live at the Majestic Theatre, Brooklyn, NY - April 1996",1HUcU3GAKCR960czpLbqoD,50,-8.046,166.469,276773,0.507,1,8.41e-06,0.0257,0.227,0.508
4488,grunge,Holy Water,4PxC3k07okZs0jfZ5ke1YG,0,-10.365,172.112,307493,0.742,4,0.0483,0.0439,0.579,0.37
4489,grunge,Heart-Shaped Box,6EvgWSbWmQelxrQBmhEdXh,0,-6.968,99.723,279040,0.778,1,0.00862,0.0548,0.278,0.49
4490,grunge,Long Gone Day,2Hj2yaVFXjzhQ2umr1FZCt,47,-15.011,114.652,289693,0.31,9,0.509,0.0299,0.523,0.673
4491,grunge,Troubled Times,1WwDFD23XjqAAtRTky5UwK,32,-6.166,192.948,320907,0.8,7,0.000495,0.0786,0.277,0.206
4492,grunge,Peaches,3VEFybccRTeWSZRkJxDuNR,65,-4.199,94.267,171693,0.849,1,0.000387,0.0481,0.594,0.417
4493,grunge,Head Down,6Ltcx226EO6IIdpwiEyXuG,0,-10.923,164.781,368960,0.707,0,0.0629,0.0352,0.615,0.304
4494,grunge,Would?,5sFDReWLrZHLFZFjHsjUTS,70,-7.981,100.677,206773,0.832,6,2.4e-05,0.0398,0.585,0.305
4495,grunge,Come Back,0sHdUji2tWxiRDfShSWHUN,56,-5.58,167.412,326040,0.563,5,5.93e-05,0.029,0.267,0.296
4496,grunge,Crazy Love,0HcplUo3g3Xxi1CqpSd9U1,14,-6.418,106.096,294133,0.885,0,6.97e-05,0.0354,0.56,0.43
4497,grunge,Like a Stone,3YuaBvuZqcwN3CEAyyoaei,75,-5.477,107.849,293960,0.568,7,0.0,0.0276,0.516,0.614
4498,grunge,Best of You,1sn6iOK93jnp0Hn5BnNOXy,59,-4.543,129.955,254973,0.942,1,8.88e-05,0.07,0.348,0.377
4499,grunge,The Day I Tried To Live,6qlNXctTMFO2cYc0NAaIsT,0,-9.692,133.566,319467,0.652,0,0.351,0.0494,0.351,0.481
4500,guitar,Godzilla,39iMm9eTTC4MbOxaznizR6,0,-6.263,184.205,221227,0.861,11,3.31e-06,0.066,0.667,0.413
4502,guitar,Mr. Crowley,3yGBmbKENjYAkCPoHXBk0F,0,-3.548,108.051,295133,0.816,2,0.00344,0.0388,0.365,0.29
4503,guitar,Mother,5JtuIHVfsYBFAVrHwjUddj,1,-9.435,148.56,204867,0.767,11,0.00053,0.0595,0.36,0.37
4505,guitar,Them Bones,4A065x9kJt955eGVqf813g,65,-5.756,164.997,149467,0.946,9,8.06e-06,0.0629,0.309,0.159
4506,guitar,Black Magic Woman,6UpxgpAPvAXRdxQMI0PpMn,2,-12.724,124.326,197000,0.398,2,0.0197,0.0332,0.681,0.489
4507,guitar,Crosstown Traffic,7oVqbYLuql1XFKTpQQKn5s,41,-5.269,113.263,139267,0.96,0,2.43e-06,0.126,0.544,0.482
4508,guitar,Working Man,0qIzuMcWMEEx1ToGjiEl7M,30,-9.874,156.963,430240,0.864,9,0.0677,0.0684,0.621,0.203
4510,guitar,Sweet Home Alabama,4X1LS2LEYxKdlvHq5oZesi,5,-11.058,97.919,285347,0.634,7,0.000984,0.0252,0.935,0.58
4511,guitar,Sweet Child O' Mine,7o2CTH4ctstm8TNelqjb51,81,-7.766,125.116,354520,0.91,6,0.0988,0.0446,0.63,0.454
4512,guitar,Cowboys from Hell,2SgbR6ttzoNlCRGQOKjrop,70,-9.701,114.816,243533,0.908,2,0.0345,0.0765,0.437,0.415
4514,guitar,Reptilia,57Xjny5yNzAcsxnusKmAfA,73,-5.084,157.992,219754,0.666,9,0.789,0.033,0.741,0.486
4515,guitar,2 Minutes to Midnight - 1998 Remaster,4ke6ZfMhK70E6xJkWOisaK,39,-6.517,94.717,359787,0.955,4,0.000198,0.0637,0.537,0.452
4516,guitar,Crazy On You,5zH710lFSLtkHbMkslLDjR,66,-12.442,129.878,293440,0.459,9,0.000103,0.0332,0.383,0.427
4517,guitar,You Really Got Me,6ejipC6dh8CGi2WiUACOvN,1,-5.309,137.864,157640,0.944,1,5.66e-06,0.107,0.716,0.464
4518,guitar,"Machine Gun - Live at the Fillmore East, NY - 1/1/70 - 1st Set",3bepDVJI8tECicV9bDsSxt,38,-7.316,147.412,759360,0.689,0,0.161,0.184,0.474,0.334
4519,guitar,Sultans Of Swing,6AUYnTv5LXbWm2oHxN3QAw,4,-4.966,148.3,348520,0.909,5,0.0276,0.0289,0.892,0.726
4520,guitar,Rock This Town,3ApPhLvRNI5kKRqRTrfbMu,43,-13.077,99.441,204400,0.743,2,4.81e-06,0.0363,0.655,0.482
4521,guitar,Eye of the Tiger,2KH16WveTQWT6KOG9Rg6e2,76,-9.249,108.873,245640,0.599,0,0.000311,0.0328,0.548,0.817
4522,guitar,Flying in a Blue Dream,2NrqjA3YUfNuZcmQzE2EJe,44,-5.4,126.923,323067,0.775,0,0.806,0.0323,0.0825,0.499
4524,guitar,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",4LloVtxNZpeh7q7xdi1DQc,74,-13.262,172.638,263573,0.296,5,0.0,0.0317,0.436,0.315
4525,guitar,Smells Like Teen Spirit,4hy4fb5D1KL50b3sng9cjw,5,-5.898,116.754,300827,0.875,1,0.000751,0.0429,0.826,0.48
4526,guitar,Who Was In My Room Last Night?,6DVNQXL9LRzKq8zjyFEuTC,52,-8.691,182.054,249000,0.889,6,0.0121,0.117,0.255,0.306
4527,guitar,Eruption,24GaspdcJWLts2R1wurDfW,2,-8.471,81.346,102133,0.68,8,0.48,0.053,0.521,0.193
4529,guitar,You And Me,4T2SmVJPtDdugk5j5xV1d5,4,-7.835,139.9,195493,0.428,7,0.0,0.0268,0.363,0.458
4530,guitar,Superstition - Single Version,300RfAPZ57B0y6YYj9n6DN,12,-8.866,99.682,244827,0.735,8,0.000733,0.0806,0.864,0.642
4531,guitar,Story of My Life,4Q4w8aRdfhIIEhBututktL,61,-7.982,201.868,346333,0.884,6,0.0166,0.0338,0.686,0.328
